label,source_file,S1_dR,S1_abs_dR,S1_EMAi0.001,S1_EMAi0.01,S1_EMAi0.1,S1_EMAd0.001,S1_EMAd0.01,S1_EMAd0.1,S2_dR,S2_abs_dR,S2_EMAi0.001,S2_EMAi0.01,S2_EMAi0.1,S2_EMAd0.001,S2_EMAd0.01,S2_EMAd0.1,S3_dR,S3_abs_dR,S3_EMAi0.001,S3_EMAi0.01,S3_EMAi0.1,S3_EMAd0.001,S3_EMAd0.01,S3_EMAd0.1,S4_dR,S4_abs_dR,S4_EMAi0.001,S4_EMAi0.01,S4_EMAi0.1,S4_EMAd0.001,S4_EMAd0.01,S4_EMAd0.1,S5_dR,S5_abs_dR,S5_EMAi0.001,S5_EMAi0.01,S5_EMAi0.1,S5_EMAd0.001,S5_EMAd0.01,S5_EMAd0.1,S6_dR,S6_abs_dR,S6_EMAi0.001,S6_EMAi0.01,S6_EMAi0.1,S6_EMAd0.001,S6_EMAd0.01,S6_EMAd0.1,S7_dR,S7_abs_dR,S7_EMAi0.001,S7_EMAi0.01,S7_EMAi0.1,S7_EMAd0.001,S7_EMAd0.01,S7_EMAd0.1,S8_dR,S8_abs_dR,S8_EMAi0.001,S8_EMAi0.01,S8_EMAi0.1,S8_EMAd0.001,S8_EMAd0.01,S8_EMAd0.1,S9_dR,S9_abs_dR,S9_EMAi0.001,S9_EMAi0.01,S9_EMAi0.1,S9_EMAd0.001,S9_EMAd0.01,S9_EMAd0.1,S10_dR,S10_abs_dR,S10_EMAi0.001,S10_EMAi0.01,S10_EMAi0.1,S10_EMAd0.001,S10_EMAd0.01,S10_EMAd0.1,S11_dR,S11_abs_dR,S11_EMAi0.001,S11_EMAi0.01,S11_EMAi0.1,S11_EMAd0.001,S11_EMAd0.01,S11_EMAd0.1,S12_dR,S12_abs_dR,S12_EMAi0.001,S12_EMAi0.01,S12_EMAi0.1,S12_EMAd0.001,S12_EMAd0.01,S12_EMAd0.1,S13_dR,S13_abs_dR,S13_EMAi0.001,S13_EMAi0.01,S13_EMAi0.1,S13_EMAd0.001,S13_EMAd0.01,S13_EMAd0.1,S14_dR,S14_abs_dR,S14_EMAi0.001,S14_EMAi0.01,S14_EMAi0.1,S14_EMAd0.001,S14_EMAd0.01,S14_EMAd0.1,S15_dR,S15_abs_dR,S15_EMAi0.001,S15_EMAi0.01,S15_EMAi0.1,S15_EMAd0.001,S15_EMAd0.01,S15_EMAd0.1,S16_dR,S16_abs_dR,S16_EMAi0.001,S16_EMAi0.01,S16_EMAi0.1,S16_EMAd0.001,S16_EMAd0.01,S16_EMAd0.1
0,batch1.dat,143388.4375,8.108682,32.719714,52.804172,56.085335,-27.101796,-32.890471,-57.221675,122010.6719,6.956462,28.846514,46.742837,49.040222,-21.997688,-26.423134,-37.319065,19472.7439,11.267176,4.172479,6.858188,7.888358,-4.971613,-7.369831,-7.896571,18399.2672,10.731892,3.884133,6.638822,7.725579,-4.596509,-6.694998,-7.336129,5034.2231,5.827544,1.217661,2.47515,3.252599,-1.474389,-2.54641,-4.7935,5815.1693,6.086958,1.42317,3.025276,3.882094,-1.674195,-2.80983,-3.547929,22227.4352,14.977181,5.496765,9.699473,11.547009,-6.521667,-10.865528,-11.66825,23063.9954,14.734487,5.669258,9.900492,12.100153,-6.753307,-11.080051,-11.724815,110872.4551,7.041253,25.210788,39.662181,42.02254,-20.066326,-24.079832,-32.150082,122392.7774,6.781744,27.461405,42.511874,44.788453,-22.521301,-27.024136,-35.458006,21808.7202,11.523478,4.68963,7.434072,8.354175,-5.475518,-7.934111,-8.537336,15885.1726,12.630839,3.518518,5.549632,6.657188,-4.232265,-6.233728,-6.769501,6011.6316,6.012129,1.466873,3.677663,4.904615,-1.732386,-3.046276,-4.527994,6552.559,6.146578,1.626944,4.079744,5.509353,-1.891084,-3.400962,-3.90678,25847.7678,16.515141,6.435846,10.762217,12.656935,-7.640093,-12.799887,-13.645137,21499.6969,16.167038,5.478261,9.793525,11.803955,-6.370845,-10.779493,-11.610146
0,batch1.dat,153219.6758,8.550419,35.069405,59.010483,63.362733,-28.818326,-34.915356,-49.023468,129875.9707,7.348401,30.352398,50.691692,53.953862,-23.248334,-27.978766,-36.340065,21391.2269,12.024709,4.436771,7.608998,8.821513,-5.563196,-8.229359,-10.39667,20160.0671,11.381496,4.122829,7.223935,8.371081,-5.125953,-7.451203,-8.100121,5442.1279,6.092408,1.271527,2.734293,3.506869,-1.630481,-2.784687,-3.303935,6269.9389,6.315086,1.480268,3.266212,4.262447,-1.833066,-3.077121,-3.617152,24375.118,15.930078,5.818641,10.642948,13.054462,-7.266239,-12.052257,-13.126337,25272.3561,15.620568,5.998882,10.742634,13.064555,-7.509977,-12.28131,-13.230599,118212.6582,7.453614,26.465943,42.972633,46.189509,-21.248887,-25.658393,-32.32129,130924.25,7.142357,29.271861,48.015139,51.090691,-23.97146,-28.797709,-39.449753,23969.6987,12.292362,4.984849,8.103104,9.232178,-6.110143,-8.827882,-9.522289,17428.2935,13.468111,3.743512,6.243034,7.350036,-4.694865,-6.912305,-7.360558,6476.5843,6.222253,1.522014,3.893208,5.265984,-1.895673,-3.275955,-3.842342,7041.6277,6.40395,1.689301,4.387166,6.230445,-2.065539,-3.686758,-4.274101,28422.4158,17.537108,6.888312,11.380698,13.378119,-8.554703,-14.498592,-15.454397,23573.8656,17.228245,5.816309,10.429412,12.391563,-7.11996,-12.308902,-13.499346
0,batch1.dat,163000.9179,8.876758,37.560191,64.591719,67.888394,-30.39195,-36.673285,-53.296561,137616.2617,7.71881,32.037921,54.206041,57.843388,-24.722227,-29.322383,-42.838036,23202.8655,13.073737,4.70667,8.024295,9.403399,-6.229318,-9.361524,-10.818754,21810.2904,12.2286,4.364626,7.518762,8.719837,-5.719776,-8.315959,-8.826471,5842.3672,6.492537,1.334964,2.895029,3.757414,-1.77992,-2.958047,-3.404424,6710.8657,6.690827,1.552003,3.401483,4.530815,-2.016052,-3.282359,-3.672911,26497.2565,17.340026,6.167266,11.180633,13.810705,-8.082679,-12.929419,-13.638983,27378.2035,16.888209,6.349398,11.198192,13.902885,-8.31434,-13.098021,-13.879886,125761.8574,7.960131,28.042264,46.286065,48.574869,-22.751286,-27.866656,-75.387666,139176.6875,7.405601,31.375697,53.017596,56.319402,-25.518097,-30.203533,-42.571839,26020.3923,13.275058,5.280172,8.419678,9.688952,-6.844524,-9.931052,-10.80147,18866.8314,14.585528,3.972815,6.624714,7.860565,-5.233739,-7.707789,-8.423525,6932.8183,6.589202,1.591173,4.057703,5.596555,-2.092088,-3.477645,-4.065072,7517.9517,6.801879,1.768298,4.625986,6.215379,-2.276154,-3.84523,-4.413486,30890.3988,18.959049,7.324945,11.722512,13.734603,-9.467013,-16.306911,-17.889415,25603.6466,18.729692,6.172877,10.846281,13.085081,-7.884772,-13.901507,-15.010384
0,batch1.dat,171024.1953,9.242443,38.866519,68.239326,72.181715,-31.302355,-37.051979,-58.117251,144485.3789,7.994448,33.197638,57.437128,60.748564,-25.48384,-30.34749,-44.632526,25110.9109,13.920139,5.106829,8.368823,9.813181,-6.768847,-10.081613,-10.929991,23367.4825,12.977291,4.732249,7.854103,9.271114,-6.246397,-9.284916,-10.544417,6276.4426,6.862168,1.448851,3.014779,4.188858,-1.910025,-3.276135,-3.657601,7143.7278,7.030834,1.678766,3.569929,4.969555,-2.183384,-3.758016,-4.165706,28550.2717,18.456791,6.713951,11.592915,14.445415,-8.757704,-14.558083,-15.490154,29306.3668,17.884298,6.904641,11.641147,14.289184,-9.103092,-15.183221,-16.144385,132260.4922,8.201,28.917348,48.986963,52.392461,-23.357915,-27.785608,-37.829692,146206.5039,7.682061,32.455271,56.579209,59.401584,-26.073638,-30.984886,-44.731985,27878.3755,14.044008,5.717367,8.800142,11.775076,-7.468056,-11.027587,-12.142851,20428.671,15.585876,4.308978,6.934402,8.361285,-5.62904,-8.354255,-9.067785,7375.6701,6.92265,1.727188,4.166078,5.647272,-2.258324,-4.073167,-4.571358,8057.3723,7.16084,1.919299,4.715003,6.244735,-2.41371,-4.325876,-5.009937,33177.2428,20.231057,8.041007,12.011971,14.140952,-10.533996,-18.356941,-20.098589,27670.4297,19.909245,6.778094,11.070776,13.163028,-8.682575,-15.217791,-16.193992
0,batch1.dat,18492.2539,2.034586,2.791746,3.278644,4.758722,-3.070496,-3.77582,-5.531982,18257.7539,1.951606,2.779506,3.290231,4.433386,-2.86568,-3.550858,-5.289498,3029.5006,2.552993,0.485697,0.676074,1.09557,-0.486347,-0.645037,-1.107733,2850.5541,2.498428,0.452293,0.618209,1.022194,-0.463302,-0.633402,-1.050237,807.2285,1.719344,0.154205,0.253678,0.621218,-0.166325,-0.344868,-0.778003,943.4888,1.778137,0.185614,0.292469,1.010092,-0.197719,-0.306287,-0.591144,3463.6507,3.173847,0.628819,0.901782,1.29811,-0.652325,-0.92663,-1.368905,3511.6522,3.121398,0.648676,0.910587,1.272153,-0.669748,-0.985796,-1.391829,16023.8907,1.925166,2.476839,2.933774,4.004986,-2.521013,-3.072105,-4.467812,16202.1426,1.854945,2.462365,2.906552,4.147485,-2.671562,-3.306025,-4.740265,3341.0796,2.606118,0.543212,0.787075,1.132486,-0.54143,-0.731016,-1.206823,2430.184,2.748054,0.400366,0.565025,0.876432,-0.418781,-0.578137,-1.004291,1024.2987,1.808981,0.210851,0.331486,0.765458,-0.214489,-0.339479,-0.676255,1202.8857,1.884815,0.244631,0.384432,0.737103,-0.241932,-0.377585,-0.825974,3772.1027,3.315458,0.688821,0.986551,1.270117,-0.715143,-1.035493,-1.412156,3355.9452,3.398649,0.620789,0.904815,1.274396,-0.64061,-0.942258,-1.352104
0,batch1.dat,32765.4004,2.830663,6.417207,7.910386,8.781465,-5.702962,-7.01673,-9.731486,30525.2403,2.576896,6.196758,7.730119,8.82441,-5.118272,-6.238512,-9.713483,4880.9884,3.416385,1.001119,1.522014,1.863996,-0.884037,-1.192674,-1.677232,4684.4281,3.387678,0.939107,1.426769,1.773315,-0.833849,-1.130556,-1.544151,1293.1499,2.120899,0.3205,0.550741,0.880474,-0.297424,-0.463506,-0.79783,1516.2697,2.21435,0.38069,0.661279,1.00897,-0.34527,-0.534753,-3.552175,5559.3723,4.335687,1.298115,2.169419,2.496795,-1.172364,-1.684716,-2.149963,5722.8627,4.318095,1.325066,2.191879,2.506002,-1.207927,-1.735051,-2.300427,26669.3535,2.520555,5.484175,6.873676,8.133084,-4.479468,-5.42679,-9.782329,28599.6484,2.507501,5.625517,6.943034,8.228942,-4.883623,-5.970044,-7.64674,5475.4927,3.554187,1.128444,1.675691,2.154787,-0.971736,-1.320119,-1.877885,3917.6012,3.701639,0.826919,1.259549,1.663979,-0.75783,-1.038247,-4.088458,1627.1033,2.251082,0.421001,0.80745,1.30528,-0.395073,-0.724097,-1.126495,1848.5208,2.319029,0.496994,0.868833,1.196192,-0.415086,-0.653816,-1.068367,6184.1129,4.651671,1.41935,2.409759,2.842859,-1.296494,-1.900575,-2.777462,5366.9767,4.676245,1.281804,2.198673,2.597615,-1.144892,-1.691004,-2.102701
0,batch1.dat,43883.3906,3.509948,9.549415,12.454272,13.509733,-7.876028,-9.744027,-11.889486,40370.5078,3.078396,9.035053,11.881867,12.827214,-6.96531,-8.509787,-10.886541,6504.9117,4.061767,1.444979,2.267143,2.629896,-1.212189,-1.603012,-2.104042,6160.3508,4.006591,1.354233,2.180357,2.589985,-1.152103,-1.54716,-2.094945,1721.4244,2.477589,0.457732,0.846563,1.184993,-0.398391,-0.612722,-1.172083,1995.9986,2.585988,0.544499,1.024123,1.286896,-0.467635,-0.735123,-1.142761,7404.4971,5.22823,1.874888,3.316629,3.736268,-1.618777,-2.333731,-2.696952,7554.3451,5.198552,1.921696,3.413655,3.772785,-1.671983,-2.454428,-2.965462,35523.2988,3.027075,7.994246,10.520322,11.587879,-6.094955,-7.724992,-9.069383,38239.2207,3.067,8.37842,10.843733,12.132661,-6.720419,-8.199083,-10.771534,7189.9985,4.207,1.623526,2.553455,2.886802,-1.347098,-1.806837,-2.388855,5254.1185,4.459934,1.197873,1.887452,2.191178,-1.051095,-1.416617,-2.317226,2110.8446,2.608619,0.599845,1.202431,1.488607,-0.49429,-0.804195,-1.290703,2418.2873,2.703185,0.683759,1.335786,1.664432,-0.548561,-0.951106,-1.257936,8158.8399,5.589908,2.054653,3.794376,4.347371,-1.802668,-2.713817,-3.161928,7131.5542,5.634858,1.841286,3.41664,3.92693,-1.576041,-2.365741,-2.790103
0,batch1.dat,53080.8145,3.949591,12.246095,16.872418,18.075721,-9.799573,-12.027091,-15.128522,48913.9453,3.547031,11.578866,16.044209,17.255666,-8.558953,-10.393474,-12.617177,7879.855,4.473795,1.866255,3.014617,3.50814,-1.536456,-2.06439,-2.619127,7464.1677,4.382497,1.744328,2.854481,3.193301,-1.45999,-1.961248,-2.480036,2092.7894,2.754689,0.589234,1.135457,1.667878,-0.49797,-0.793916,-1.219817,2420.8119,2.873332,0.690397,1.36343,1.866963,-0.58016,-0.925319,-1.35124,9026.3186,5.811712,2.437389,4.480759,5.331937,-2.05517,-3.039549,-3.546615,9232.6685,5.750987,2.482848,4.524684,5.209288,-2.12022,-3.133335,-3.659587,43253.1075,3.504478,10.271512,14.11675,15.654536,-7.515449,-9.117651,-11.079811,45975.9863,3.408614,10.638684,14.471413,15.441284,-8.329288,-10.136373,-12.398562,8726.7266,4.597274,2.086049,3.326251,3.924928,-1.70611,-2.285219,-2.735574,6398.2838,4.978482,1.546166,2.508491,2.858304,-1.332327,-1.790452,-2.260637,2543.1875,2.881166,0.753838,1.588145,2.106513,-0.609491,-1.012616,-1.355051,2900.9732,3.002325,0.8673,1.827928,2.276805,-0.677201,-1.055439,-1.532762,10023.0337,6.21868,2.674418,5.085168,5.83204,-2.30333,-3.538838,-3.955733,8694.4926,6.280558,2.393724,4.643257,5.184792,-2.003143,-3.045551,-3.539715
0,batch1.dat,61543.6621,4.556067,14.722279,20.563837,21.799533,-11.367965,-14.628059,-22.27193,55968.9785,3.966113,13.814231,19.738346,21.25682,-9.898362,-12.299047,-14.634411,8929.6389,4.763606,2.225023,3.575953,4.07159,-1.829729,-2.504846,-3.12587,8436.7192,4.685398,2.096999,3.456564,3.929753,-1.728782,-2.377996,-2.795092,2367.3129,2.938676,0.696507,1.30884,1.709215,-0.590426,-1.023865,-1.429536,2732.8248,3.082614,0.827031,1.590928,2.075556,-0.683916,-1.099329,-1.489206,10262.1674,6.235652,2.930859,5.269928,5.886375,-2.444063,-3.674862,-4.272645,10461.6583,6.179154,3.01893,5.399087,6.067714,-2.523248,-3.86487,-4.452824,49544.7813,3.90352,12.227804,17.371535,18.455051,-8.71771,-10.786207,-12.735294,53314.6739,3.890967,12.812032,17.866817,18.921322,-9.651219,-11.769795,-14.223551,9864.4314,4.917438,2.515869,4.039893,4.50804,-2.031502,-2.825294,-3.321593,7279.9713,5.322606,1.855216,2.956907,3.422189,-1.588302,-2.20476,-2.800271,2855.8387,3.089064,0.897054,1.861701,2.257651,-0.716917,-1.175368,-1.588106,3256.1267,3.193038,1.010551,2.097317,2.719872,-0.795063,-1.27398,-1.804073,11402.4692,6.719993,3.250421,6.06954,6.677746,-2.720916,-4.048882,-4.840421,9884.848,6.746849,2.874626,5.482808,6.124455,-2.353196,-3.757254,-4.082131
0,batch1.dat,80026.4473,5.490876,19.383897,28.271656,29.738304,-15.141047,-18.503294,-22.475106,71804.3028,4.85616,17.974815,26.68063,28.338902,-12.845406,-15.645973,-18.536253,11551.6048,5.950049,2.87256,4.619243,5.077016,-2.456891,-3.379675,-4.050228,10911.8367,5.749249,2.702551,4.406441,4.891306,-2.322072,-3.601624,-3.776813,3054.9296,3.540956,0.896426,1.699578,2.333326,-0.774976,-1.249699,-1.611663,3511.8995,3.676327,1.045978,2.027256,2.548077,-0.897595,-1.463438,-1.761031,13276.9672,7.874785,3.803978,6.789164,7.607485,-3.281133,-5.127037,-5.903237,13623.6184,7.743731,3.904965,6.88984,8.035516,-3.398483,-5.233371,-5.930262,64302.4648,4.864582,15.985946,23.677453,25.196847,-11.422715,-13.916889,-28.502483,68981.711,4.643918,16.770622,24.276592,25.476985,-12.736007,-15.529235,-19.1066,12801.9881,6.068612,3.237124,5.143853,5.625435,-2.730102,-3.740761,-4.252681,9423.4055,6.688145,2.397339,3.781439,4.233947,-2.121613,-2.922919,-3.457952,3654.9092,3.672767,1.118675,2.375611,2.90565,-0.932539,-1.548934,-1.939033,4113.7443,3.815339,1.269898,2.748745,3.423548,-1.022805,-1.860597,-2.097449,14918.5645,8.457535,4.236156,7.913979,9.069153,-3.743538,-5.985368,-6.54313,12764.2335,8.520374,3.726277,7.246145,8.3627,-3.19394,-5.071365,-5.566655
0,batch1.dat,96025.6778,6.449523,23.062255,33.883861,35.606689,-18.175386,-22.250931,-27.659642,84133.5273,5.429291,20.999118,31.634178,33.52681,-15.201618,-18.435532,-23.162194,13941.1028,6.977792,3.37864,5.333176,6.023977,-3.161991,-4.476189,-5.203684,13249.1768,6.825727,3.158761,5.148224,5.713353,-2.959188,-4.169849,-4.64552,3649.1459,4.04814,1.026788,2.031165,2.57517,-0.974568,-1.633332,-2.037512,4219.5653,4.230482,1.198581,2.426816,3.044278,-1.119505,-1.832192,-3.236101,16008.1553,9.313913,4.476602,7.989644,10.760932,-4.198217,-6.761087,-7.569074,16557.2825,9.247693,4.581423,8.161527,9.302347,-4.353662,-6.966192,-7.701553,75695.5957,5.449403,18.592135,27.857131,29.539056,-13.640386,-16.557265,-19.939964,82633.1328,5.406647,19.90497,29.032482,30.705821,-15.205722,-18.382856,-29.444366,15582.7742,7.226141,3.797906,5.934438,6.482888,-3.496043,-4.907031,-5.464183,11363.8026,7.85483,2.821678,4.350601,4.946972,-2.711936,-4.081875,-4.602794,4375.6342,4.22011,1.272368,2.879565,3.711761,-1.158499,-2.127456,-2.470562,4851.8072,4.33704,1.435418,3.255116,4.103387,-1.267926,-2.173396,-2.58202,18240.4509,10.215093,5.009657,9.334905,10.622926,-4.792794,-7.592046,-8.102083,15395.3915,10.098033,4.387972,8.519378,9.757612,-4.047867,-6.463056,-7.110785
0,batch1.dat,109113.2774,7.17743,26.516047,39.590805,41.628144,-20.616577,-25.062168,-31.175558,94882.2227,6.009934,24.016966,36.967916,38.661953,-17.141384,-20.788334,-27.641859,16095.2173,7.786557,3.892331,6.146669,6.905066,-3.788785,-5.467908,-6.154285,15179.0303,7.56495,3.653264,6.01507,6.860805,-3.524754,-5.054368,-5.641339,4179.4489,4.45689,1.162178,2.341549,2.945293,-1.149238,-1.948688,-2.359169,4801.7006,4.66332,1.368816,2.851054,5.508668,-1.324155,-2.229606,-2.746927,18488.3413,10.393482,5.179837,9.243546,10.484356,-5.012832,-8.166869,-8.8595,19033.3258,10.325855,5.328546,9.516113,10.817896,-5.193723,-8.507354,-9.768846,85845.1132,6.051984,21.268539,32.368429,34.045013,-15.497506,-18.758446,-22.379269,93810.7597,6.003085,22.898993,33.915293,35.562646,-17.257227,-20.846765,-26.85616,17921.7927,8.057804,4.397694,6.857089,7.53793,-4.175733,-5.961132,-6.559809,13108.0263,8.746295,3.253893,5.00979,5.555916,-3.233381,-4.665127,-5.316958,4961.8947,4.627983,1.44437,3.386697,4.373615,-1.356096,-2.438509,-2.887909,5498.7719,4.731514,1.632085,3.780043,4.943422,-1.484047,-2.647239,-3.573185,21064.5902,11.43189,5.860674,10.847147,12.550871,-5.755075,-9.364248,-10.595268,17782.73,11.261076,5.078178,9.895383,11.489193,-4.840632,-7.789058,-8.418328
0,batch1.dat,121232.4023,7.78883,28.828684,42.078983,43.842409,-22.825289,-27.619033,-37.957977,105177.0195,6.604438,25.901136,39.034382,40.937206,-18.95415,-23.061635,-30.207953,18215.9671,8.818275,4.22382,6.7128,7.774791,-4.355642,-6.216546,-6.869626,17014.3881,8.415638,3.958069,6.609052,7.539224,-4.051256,-5.818837,-6.205359,4671.0019,4.905692,1.240875,2.587844,3.484174,-1.293088,-2.099691,-2.526469,5316.4794,5.072221,1.454155,3.146506,4.110407,-1.478878,-2.433403,-4.608452,20878.3064,11.788732,5.591494,10.029507,11.860251,-5.741835,-9.089568,-9.64063,21346.9289,11.54469,5.773953,10.222024,12.157676,-5.974905,-9.593358,-10.191691,95370.041,6.684545,22.929692,34.172804,35.7588,-17.16408,-20.686276,-27.102322,104044.3613,6.459386,24.719599,35.482907,37.452043,-19.119122,-23.056061,-30.055163,20135.1343,8.9857,4.776752,7.437929,8.213027,-4.821459,-6.906046,-7.439205,14819.2234,9.908276,3.533303,5.530036,6.390859,-3.693985,-5.280575,-5.78483,5478.8023,5.013334,1.511669,3.740148,4.945554,-1.528246,-2.595231,-2.938448,6096.5156,5.182083,1.680097,4.170422,5.551501,-1.659023,-3.153953,-3.11875,23731.6905,12.831167,6.449936,11.454819,13.256121,-6.628384,-11.259306,-11.907979,20065.906,12.729891,5.542717,10.509162,12.404451,-5.522046,-8.967695,-9.596771
0,batch1.dat,132692.5859,8.381296,31.543339,47.088175,49.573256,-25.067681,-30.405505,-40.971155,113845.0371,7.096412,28.054091,42.958458,45.690275,-20.392609,-24.478992,-30.543915,20242.041,9.7082,4.687996,7.402657,8.580793,-5.016092,-7.308882,-7.911599,19068.5537,9.2763,4.374002,7.153438,8.262743,-4.635189,-6.682804,-7.489053,5137.4545,5.287672,1.357548,2.820814,3.679476,-1.473733,-2.532465,-5.077104,5896.1964,5.482661,1.583882,3.382743,4.360822,-1.667233,-2.812196,-3.171861,23127.4104,12.902426,6.206068,10.94271,12.881346,-6.598716,-10.897194,-11.785238,23915.5882,12.750633,6.384852,11.066434,13.166676,-6.831602,-11.238295,-11.951133,103421.5606,7.175184,24.860969,37.59969,40.015059,-18.545663,-22.464378,-29.171647,113830.4883,6.922633,26.911056,39.196365,41.301266,-20.916654,-25.298184,-33.817735,22648.3958,9.96432,5.285067,8.037927,8.883081,-5.51886,-7.886128,-8.519412,16435.2394,10.866577,3.921203,6.115544,7.101607,-4.236635,-6.13373,-6.629048,6075.1934,5.415491,1.643054,4.059519,5.414594,-1.716173,-3.025631,-3.506576,6648.8115,5.543623,1.829515,4.557311,5.900303,-1.872094,-3.356515,-3.964562,26758.7399,14.267269,7.181706,12.368167,14.488191,-7.704301,-12.839637,-13.527225,22278.5454,13.975897,6.154,11.37758,13.359431,-6.402337,-10.743304,-11.408082
0,batch1.dat,142473.4082,8.592894,33.955859,51.869412,55.067308,-26.924829,-32.74844,-44.557949,121571.7734,7.282979,29.901642,46.126895,48.150091,-21.808203,-26.171252,-36.659163,22224.7097,10.879684,5.228643,7.913317,9.066008,-5.607396,-8.248566,-9.004396,20850.3855,10.313197,4.853025,7.581788,8.720396,-5.150638,-7.903722,-8.252624,5568.2036,5.672627,1.461565,3.012184,4.09988,-1.616329,-2.815404,-3.56225,6365.3183,5.867834,1.693004,3.575248,4.67549,-1.818416,-3.112657,-3.529578,25302.1457,14.425485,6.851804,11.523664,13.869267,-7.33152,-12.243815,-19.04409,26070.32,14.150572,7.050865,11.591854,13.73878,-7.596791,-12.565206,-13.281443,110899.9062,7.483295,26.780681,40.095984,41.819583,-19.871416,-23.900993,-31.166499,122231.9667,7.135353,29.10241,42.350448,44.85689,-22.441569,-27.030333,-37.000199,24805.5388,11.092061,5.879242,8.529523,9.533619,-6.14567,-8.851158,-9.581124,18010.7536,12.174777,4.372076,6.55094,7.599177,-4.707603,-7.107625,-7.653497,6552.0693,5.78846,1.745629,4.295995,5.872577,-1.870909,-3.351842,-3.796913,7167.6718,5.941485,1.944185,4.851272,6.39444,-2.043905,-3.704113,-4.264675,29272.3987,15.832177,7.899377,12.871264,14.921751,-8.585803,-14.58534,-15.475817,24378.5829,15.604127,6.693459,11.895357,14.029031,-7.146197,-12.214348,-12.933877
0,batch1.dat,151933.4667,9.025219,35.49009,55.857809,58.855086,-28.252755,-34.515722,-51.245811,129037.539,7.681391,31.061889,48.750245,51.545795,-22.854639,-27.408916,-39.240946,24141.4487,11.811451,5.47207,8.480789,9.829253,-6.424813,-9.630835,-10.525064,22675.8603,11.162864,5.070835,8.079005,9.448904,-5.89431,-8.755716,-8.993799,5978.7761,6.016306,1.557112,3.207943,4.099224,-1.829306,-3.313418,-3.599349,6848.5055,6.209968,1.80232,3.776428,4.923175,-2.067056,-3.510101,-4.062894,27463.1001,15.677615,7.274044,12.149013,14.783909,-8.364643,-13.988289,-15.15398,28370.6692,15.337964,7.471807,12.161205,14.731949,-8.637268,-14.282885,-15.033621,117899.6192,7.905041,27.513854,42.091969,43.975886,-20.859667,-24.908095,-34.201758,130313.3848,7.481845,29.999474,45.182486,56.923949,-23.484083,-28.055649,-39.25236,27054.7766,12.059391,6.142755,9.04781,10.189573,-7.046639,-10.349243,-11.097835,19540.5915,13.190308,4.576236,7.053447,8.246203,-5.360498,-8.004609,-8.686228,7046.9302,6.111581,1.850446,4.510092,6.076776,-2.126281,-3.757857,-4.315245,7655.3233,6.276126,2.057102,5.082617,6.85632,-2.314897,-4.179443,-4.804815,31967.8293,17.217109,8.537957,13.345481,15.459857,-9.842988,-16.782776,-17.816997,26485.5101,16.938197,7.233367,12.360418,14.657317,-8.157552,-14.149122,-15.140189
0,batch1.dat,161261.5644,9.45496,37.236627,60.857386,64.016158,-29.745605,-35.645967,-49.280954,136542.7793,7.966084,32.403344,52.827756,55.557713,-24.110659,-28.90447,-45.08085,26006.938,12.499785,5.745582,8.910546,10.383995,-7.003919,-10.444311,-11.464862,24255.1775,11.754266,5.305215,8.512745,9.903413,-6.419927,-9.502781,-10.222722,6384.0915,6.349966,1.614081,3.306066,4.397336,-1.977927,-3.425005,-5.569713,7280.3675,6.561414,1.868022,3.912582,5.085712,-2.222574,-3.844213,-4.843453,29508.7524,16.543644,7.615624,12.643734,15.37389,-9.078288,-15.135285,-24.37742,30391.1269,16.204472,7.820389,12.697411,15.422187,-9.413112,-15.641705,-16.678525,124763.8671,8.174186,28.521273,44.74714,46.814424,-22.016741,-26.516132,-34.400207,138201.1387,7.803816,31.389182,49.342118,52.721231,-24.743885,-29.69859,-37.140694,28957.4546,12.70058,6.433465,9.549064,10.907681,-7.685461,-11.315612,-11.962239,21040.9808,13.968281,4.804775,7.389857,8.722142,-5.810819,-8.605341,-9.097411,7480.4731,6.441022,1.917556,4.650463,6.118496,-2.287835,-4.148854,-4.621233,8142.3167,6.605169,2.119872,5.230389,6.970123,-2.47151,-4.508557,-5.674356,34328.6145,18.261312,8.993887,13.683677,15.908491,-10.794094,-18.646377,-19.931335,28491.7481,17.924156,7.58757,12.645578,15.161761,-8.89861,-15.554468,-16.957887
